id	blastDbid	blastEvalue	blastLength	blastPident	blastNident	blastScore	blastBitscore
dme2_000000003	7331225;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Lutjanidae,g:Lutjanus,s:Lutjanus_campechanus	3.46e-15	172	70.349	121	81	74.3
dme2_000000003	2569351849;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Lutjanidae,g:Lutjanus,s:Lutjanus_vivanus	1.21e-14	173	70.520	122	79	72.5
dme2_000000005	1496231282;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Carchariidae,g:Carcharias,s:Carcharias_taurus	3.68e-91	180	100.000	180	360	325
dme2_000000005	589144343;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Carchariidae,g:Carcharias,s:Carcharias_taurus	1.56e-89	180	99.444	179	355	321
dme2_000000005	1471158145;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Carchariidae,g:Carcharias,s:Carcharias_taurus	3.44e-85	179	97.765	175	338	306
dme2_000000005	700275212;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Cetorhinidae,g:Cetorhinus,s:Cetorhinus_maximus	3.02e-73	180	92.778	167	295	267
dme2_000000005	700275296;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Cetorhinidae,g:Cetorhinus,s:Cetorhinus_maximus	3.68e-72	180	92.222	166	290	262
dme2_000000005	700275170;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Cetorhinidae,g:Cetorhinus,s:Cetorhinus_maximus	3.68e-72	180	92.222	166	290	262
dme2_000000005	557161640;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Cetorhinidae,g:Cetorhinus,s:Cetorhinus_maximus	3.68e-72	180	92.222	166	290	262
dme2_000000005	2491777045;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Lamnidae,g:Isurus,s:Isurus_oxyrinchus	5.46e-70	181	91.713	166	283	256
dme2_000000005	1441458592;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Lamnidae,g:Isurus,s:Isurus_oxyrinchus	6.65e-69	181	91.160	165	278	251
dme2_000000005	1188236842;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Lamnidae,g:Carcharodon,s:Carcharodon_carcharias	6.65e-69	181	91.160	165	278	251
dme2_000000008	2491777259;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Paranthias,s:Paranthias_colonus	3.19e-85	169	100.000	169	338	306
dme2_000000008	2070655242;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Cephalopholis,s:Cephalopholis_sexmaculata	2.30e-74	169	95.266	161	298	269
dme2_000000008	1055726266;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Cephalopholis,s:Cephalopholis_sonnerati	9.76e-73	169	94.675	160	293	265
dme2_000000008	1055726264;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Cephalopholis,s:Cephalopholis_oligosticta	9.76e-73	169	94.675	160	293	265
dme2_000000008	2076103920;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Cephalopholis,s:Cephalopholis_urodeta	1.19e-71	169	94.083	159	288	260
dme2_000000008	2289435550;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Cephalopholis,s:Cephalopholis_leopardus	1.19e-71	169	94.083	159	288	260
dme2_000000008	2282103839;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Cephalopholis,s:Cephalopholis_spiloparaea	5.06e-70	169	93.491	158	283	256
dme2_000000008	2070655532;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Cephalopholis,s:Cephalopholis_sonnerati	5.06e-70	169	93.491	158	283	256
dme2_000000008	906357667;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Cephalopholis,s:Cephalopholis_aurantia	5.06e-70	169	93.491	158	283	256
dme2_000000008	985565423;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Cephalopholis,s:Cephalopholis_spiloparaea	6.16e-69	169	92.899	157	278	251
dme2_000000013	1393832677;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Gnathanodon,s:Gnathanodon_speciosus	3.19e-85	169	100.000	169	338	306
dme2_000000013	2373975419;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Gnathanodon,s:Gnathanodon_speciosus	8.56e-80	169	97.633	165	318	288
dme2_000000013	2070998125;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Caesionidae,g:Caesio,s:Caesio_caerulaurea	1.19e-71	169	94.083	159	288	260
dme2_000000013	1707067209;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Pseudocaranx,s:Pseudocaranx_dentex	6.16e-69	169	92.899	157	278	251
dme2_000000013	1964039456;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Carangidae,g:Trachurus,s:Trachurus_trachurus	2.15e-68	170	92.941	158	276	250
dme2_000000013	2373975417;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Pseudocaranx,s:Pseudocaranx_dentex	2.62e-67	169	92.308	156	273	247
dme2_000000013	1707067198;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Pseudocaranx,s:Pseudocaranx_dentex	2.62e-67	169	92.308	156	273	247
dme2_000000013	906357377;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Pseudocaranx,s:Pseudocaranx_dentex	3.19e-66	169	91.716	155	268	242
dme2_000000013	2070998126;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Caesionidae,g:Caesio,s:Caesio_cuning	8.56e-61	169	89.349	151	248	224
dme2_000000013	2309725946;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Xiphiidae,g:Xiphias,s:Xiphias_gladius	2.30e-55	169	86.982	147	228	206
dme2_000000022	1471158145;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Carchariidae,g:Carcharias,s:Carcharias_taurus	3.68e-91	180	100.000	180	360	325
dme2_000000022	1496231282;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Carchariidae,g:Carcharias,s:Carcharias_taurus	3.44e-85	179	97.765	175	338	306
dme2_000000022	589144343;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Carchariidae,g:Carcharias,s:Carcharias_taurus	1.46e-83	179	97.207	174	333	301
dme2_000000022	700275212;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Cetorhinidae,g:Cetorhinus,s:Cetorhinus_maximus	1.05e-72	179	92.737	166	293	265
dme2_000000022	700275296;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Cetorhinidae,g:Cetorhinus,s:Cetorhinus_maximus	1.28e-71	179	92.179	165	288	260
dme2_000000022	700275170;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Cetorhinidae,g:Cetorhinus,s:Cetorhinus_maximus	1.28e-71	179	92.179	165	288	260
dme2_000000022	557161640;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Cetorhinidae,g:Cetorhinus,s:Cetorhinus_maximus	1.28e-71	179	92.179	165	288	260
dme2_000000022	2491777045;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Lamnidae,g:Isurus,s:Isurus_oxyrinchus	9.87e-67	180	90.556	163	271	245
dme2_000000022	1441458592;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Lamnidae,g:Isurus,s:Isurus_oxyrinchus	1.20e-65	180	90.000	162	266	241
dme2_000000022	1188236842;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Lamnidae,g:Carcharodon,s:Carcharodon_carcharias	1.20e-65	180	90.000	162	266	241
dme2_000000027	606240859;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_blochii	3.19e-85	169	100.000	169	338	306
dme2_000000027	556505990;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Carangidae,g:Trachinotus,s:Trachinotus_ovatus	1.65e-82	169	98.817	167	328	297
dme2_000000027	556505990;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_ovatus	1.65e-82	169	98.817	167	328	297
dme2_000000027	1209184515;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_mookalee	1.65e-82	169	98.817	167	328	297
dme2_000000027	2557040555;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_falcatus	1.65e-82	169	98.817	167	328	297
dme2_000000027	2557039748;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_carolinus	1.65e-82	169	98.817	167	328	297
dme2_000000027	2491777382;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_rhodopus	7.02e-81	169	98.225	166	323	292
dme2_000000027	2557040171;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_falcatus	7.02e-81	169	98.225	166	323	292
dme2_000000027	2557039745;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_carolinus	7.02e-81	169	98.225	166	323	292
dme2_000000027	1129799474;tax=k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_carolinus	2.45e-80	170	98.235	167	321	290
dme2_000000029	2018537251;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_minutus	1.11e-84	168	100.000	168	336	304
dme2_000000029	821091557;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_luscus	6.53e-75	168	95.833	161	301	272
dme2_000000029	55956573;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_esmarkii	1.44e-70	160	95.625	153	285	258
dme2_000000029	1293099594;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Micromesistius,s:Micromesistius_poutassou	5.73e-63	170	91.176	155	257	233
dme2_000000029	821091561;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Lotidae,g:Lota,s:Lota_lota	2.97e-60	170	90.000	153	247	224
dme2_000000029	49658508;tax=k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae,g:Gadus,s:Gadus_chalcogrammus	1.26e-58	171	89.474	153	241	218
dme2_000000029	1593084195;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Gadus,s:Gadus_morhua	4.41e-58	170	89.412	152	238	215
dme2_000000029	1486331;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Gadus,s:Gadus_morhua	4.41e-58	170	89.412	152	238	215
dme2_000000029	2456436088;tax=k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae,g:Gadus,s:Gadus_morhua	4.41e-58	170	89.412	152	238	215
dme2_000000029	2456435458;tax=k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae,g:Gadus,s:Gadus_morhua	4.41e-58	170	89.412	152	238	215
dme2_000000033	2557039644;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus	3.65e-91	180	100.000	180	360	325
dme2_000000033	2063513292;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_longus	1.55e-89	180	99.444	179	355	321
dme2_000000033	2063512057;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus	1.55e-89	180	99.444	179	355	321
dme2_000000033	1788585420;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus	5.42e-89	181	99.448	180	353	319
dme2_000000033	2063521533;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_berthalutzae	6.61e-88	181	98.895	179	348	315
dme2_000000033	2063516245;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_rudis	2.81e-86	181	98.343	178	343	310
dme2_000000033	2062387377;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_guttatus	3.42e-85	181	97.790	177	338	306
dme2_000000033	1788585333;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_say	5.08e-83	180	96.667	174	330	298
dme2_000000033	2501529073;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_dipterurus	2.63e-80	180	95.556	172	320	289
dme2_000000033	1997119099;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Dasyatis,s:Dasyatis_pastinaca	7.06e-75	180	93.333	168	300	271
dme2_000000034	2580280823;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnothorax,s:Gymnothorax_funebris	3.88e-84	167	100.000	167	334	302
dme2_000000034	2441599111;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnothorax,s:Gymnothorax_vicinus	2.80e-73	169	95.266	161	294	266
dme2_000000034	405779038;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnothorax,s:Gymnothorax_flavimarginatus	6.16e-69	169	92.899	157	278	251
dme2_000000034	868477452;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnothorax,s:Gymnothorax_formosus	2.15e-68	166	93.373	155	277	251
dme2_000000034	2070655442;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnothorax,s:Gymnothorax_elegans	2.15e-68	166	93.373	155	277	251
dme2_000000034	985564859;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnothorax,s:Gymnothorax_isingteena	2.62e-67	169	92.308	156	273	247
dme2_000000034	2150812341;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnothorax,s:Gymnothorax_favagineus	2.62e-67	169	92.308	156	273	247
dme2_000000034	1209184603;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnothorax,s:Gymnothorax_tile	2.62e-67	166	92.771	154	272	246
dme2_000000034	2580316615;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnothorax,s:Gymnothorax_javanicus	9.14e-67	167	93.413	156	271	245
dme2_000000034	985564871;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnothorax,s:Gymnothorax_isingteena	3.19e-66	169	91.716	155	268	242
dme2_000000035	219806865;tax=k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Odonus,s:Odonus_niger	9.20e-86	170	100.000	170	340	307
dme2_000000035	2070655427;tax=k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Odonus,s:Odonus_niger	3.91e-84	170	99.412	169	335	303
dme2_000000035	158939152;tax=k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Balistes,s:Balistes_punctatus	2.64e-67	171	92.398	158	273	247
dme2_000000035	1393832690;tax=k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Rhinecanthus,s:Rhinecanthus_assasi	3.21e-66	171	91.813	157	268	242
dme2_000000035	219806893;tax=k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Rhinecanthus,s:Rhinecanthus_aculeatus	1.37e-64	171	91.228	156	263	238
dme2_000000035	1041013901;tax=k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Balistes,s:Balistes_vetula	4.77e-64	168	91.071	153	261	236
dme2_000000035	2373974809;tax=k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Rhinecanthus,s:Rhinecanthus_rectangulus	1.66e-63	171	90.643	155	258	233
dme2_000000035	1736641962;tax=k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Rhinecanthus,s:Rhinecanthus_rectangulus	1.66e-63	171	90.643	155	258	233
dme2_000000035	221145589;tax=k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Balistes,s:Balistes_vetula	5.81e-63	168	90.476	152	256	232
dme2_000000035	2070655364;tax=k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Rhinecanthus,s:Rhinecanthus_rectangulus	7.08e-62	171	90.058	154	253	229
dme2_000000052	33569441;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Ephippidae,g:Platax,s:Platax_orbicularis	3.19e-85	169	100.000	169	338	306
dme2_000000052	256353291;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Ephippidae,g:Platax,s:Platax_orbicularis	1.36e-83	169	99.408	168	333	301
dme2_000000052	2373975063;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Ephippidae,g:Platax,s:Platax_boersii	1.36e-83	169	99.408	168	333	301
dme2_000000052	658157413;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Ephippidae,g:Platax,s:Platax_teira	1.65e-82	169	98.817	167	328	297
dme2_000000052	985565947;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Ephippidae,g:Platax,s:Platax_orbicularis	1.65e-82	169	98.817	167	328	297
dme2_000000052	1391894910;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Ephippidae,g:Platax,s:Platax_boersii	1.65e-82	169	98.817	167	328	297
dme2_000000052	4494773;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Ephippidae,g:Platax,s:Platax_orbicularis	5.40e-76	169	96.450	163	304	275
dme2_000000052	2417309273;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Ephippidae,g:Platax,s:Platax_pinnatus	2.30e-74	169	95.858	162	299	270
dme2_000000052	1209184739;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Caesionidae,g:Caesio,s:Caesio_lunaris	2.45e-61	171	90.643	155	250	226
dme2_000000052	868477468;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Caesionidae,g:Caesio,s:Caesio_cuning	1.04e-59	171	90.058	154	245	222
dme2_000000056	426260241;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus	7.65e-87	172	100.000	172	344	311
dme2_000000056	426259583;tax=k:Animalia,p:Chordata,c:Teleostei,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus	7.65e-87	172	100.000	172	344	311
dme2_000000056	426260255;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus	3.25e-85	172	99.419	171	339	306
dme2_000000056	426260115;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus	3.25e-85	172	99.419	171	339	306
dme2_000000056	426260017;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus	3.25e-85	172	99.419	171	339	306
dme2_000000056	426259961;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus	3.25e-85	172	99.419	171	339	306
dme2_000000056	426259905;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus	3.25e-85	172	99.419	171	339	306
dme2_000000056	426259653;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus	3.25e-85	172	99.419	171	339	306
dme2_000000056	426259625;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus	3.25e-85	172	99.419	171	339	306
dme2_000000056	426259401;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus	3.25e-85	172	99.419	171	339	306
dme2_000000064	906357432;tax=k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_japonicus	3.19e-85	169	100.000	169	338	306
dme2_000000064	2177162167;tax=k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_colias	3.19e-85	169	100.000	169	338	306
dme2_000000064	985566119;tax=k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_australasicus	3.19e-85	169	100.000	169	338	306
dme2_000000064	283362072;tax=k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_colias	1.36e-83	169	99.408	168	333	301
dme2_000000064	1096114317;tax=k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_australasicus	1.36e-83	169	99.408	168	333	301
dme2_000000064	2018537119;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Scombridae,g:Scomber,s:Scomber_scombrus	9.76e-73	169	94.675	160	293	265
dme2_000000064	2018537108;tax=k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_scombrus	9.76e-73	169	94.675	160	293	265
dme2_000000064	4494770;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Scombridae,g:Scomber,s:Scomber_scombrus	1.19e-71	169	94.083	159	288	260
dme2_000000064	4494770;tax=k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_scombrus	1.19e-71	169	94.083	159	288	260
dme2_000000064	2557040574;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Scombridae,g:Auxis,s:Auxis_rochei	3.89e-65	169	91.716	155	264	239
dme2_000000066	2304349738;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Orectolobiformes,f:Ginglymostomatidae,g:Ginglymostoma,s:Ginglymostoma_cirratum	1.05e-91	181	100.000	181	362	327
